food_id,food_name,changes,pairing_group,pairing_role,is_recommendable_food,exclusion_reason
FD0821,lamtoro tempe,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0822,lamtoro var gung tanpa kulit,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0823,lamtoro var lokal dengan kulit,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0824,langsat,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0826,lanting getuk,food_category:lainnya->snack_dessert; recommendation_item_type:staple->snack; suitable_lunch:True->False; suitable_dinner:True->False,savory_snack,snack,True,
FD0827,lapis legit,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0828,lawar babi masakan,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0829,lawar penyu masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False; is_halal_candidate:False->True,unknown,invalid,False,unclear_food_context
FD0830,lawara jangang masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0831,lawara penjah masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0832,ledre pisang,food_category:buah->snack_dessert; recommendation_item_type:fruit->snack; suitable_lunch:True->False; suitable_dinner:True->False,sweet_snack,sweet_snack,True,
FD0833,lema rebung asam,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD0838,lemon squasih,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0839,lemonade,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0840,lemper,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0841,lempog durian,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0842,lepokubi rumput,main_ingredient:other->singkong; food_category:lainnya->karbohidrat_pokok; recommendation_item_type:local_food_or_menu->staple; suitable_breakfast:False->True,savory_staple,staple,True,
FD0843,leunca buah,suitable_breakfast:False->True; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0845,leverwost sosis hati,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0846,lilin bungkus gedi,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0847,lobak,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0850,lopis,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0853,madu,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0855,makaroni,food_category:lainnya->karbohidrat_pokok; recommendation_item_type:local_food_or_menu->staple; suitable_breakfast:False->True,savory_staple,staple,True,
FD0856,mangga benggala segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0857,mangga gedong,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0858,mangga golek,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0859,mangga harum manis,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0860,mangga indramayu,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0861,mangga kopek,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0862,mangga kwini segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0863,mangga manalagi segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0864,mangga muda,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0865,mangga segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0866,manggis,suitable_breakfast:False->True; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0868,markisa segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0869,markisa squash,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0870,markisa squash bd,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0871,martabak manis,suitable_breakfast:False->True,savory_staple,staple,True,
FD0872,martabak india,suitable_breakfast:False->True,savory_staple,staple,True,
FD0873,martabak mesir,suitable_breakfast:False->True,complete_menu,complete,True,
FD0874,martabak telur,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0875,masekat,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0877,melase,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0878,melinjo,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0879,melon segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0881,mentega,recommendation_item_type:local_food_or_menu->ingredient; ingredient_only_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,invalid,invalid,False,ingredient_only|not_ready_to_eat
FD0882,menteng,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0884,mi basah,main_ingredient:other->terigu; food_category:lainnya->karbohidrat_pokok; recommendation_item_type:local_food_or_menu->staple; suitable_breakfast:False->True,rice_noodle_staple,staple,True,
FD0885,mi golosor,main_ingredient:other->terigu; food_category:lainnya->karbohidrat_pokok; recommendation_item_type:local_food_or_menu->staple; suitable_breakfast:False->True,rice_noodle_staple,staple,True,
FD0889,mie bakso,suitable_breakfast:False->True,complete_menu,complete,True,
FD0890,mie basah,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_staple,invalid,False,raw_staple_requires_cooking
FD0891,mie bendo,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_staple,invalid,False,raw_staple_requires_cooking
FD0892,mie celon,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_staple,invalid,False,raw_staple_requires_cooking
FD0893,mie goreng,suitable_breakfast:False->True,complete_menu,complete,True,
FD0895,mie pangsit basah,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_staple,invalid,False,raw_staple_requires_cooking
FD0896,mie sagu,is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_staple,invalid,False,raw_staple_requires_cooking
FD0900,misoa,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0901,misro,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0902,moon tahu,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0903,mostarda metan -sawi,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD0904,mujahir acar kuning masakan,main_ingredient:other->ikan; food_category:lainnya->lauk_hewani; suitable_breakfast:False->True,traditional_protein,protein,True,
FD0905,naan maran sapi masakan,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0906,nanas,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0907,nanas palembang segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0908,nangka biji,main_ingredient:sayuran->buah; food_category:sayuran->buah; recommendation_item_type:vegetable->fruit; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0909,nangka masak di pohon,main_ingredient:sayuran->buah; food_category:sayuran->buah; recommendation_item_type:vegetable->fruit; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0910,nangka muda,main_ingredient:sayuran->buah; food_category:sayuran->buah; recommendation_item_type:vegetable->fruit; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0914,nasi goreng,suitable_breakfast:False->True,complete_menu,complete,True,
FD0916,nasi jagung,main_ingredient:sayuran->beras,rice_noodle_staple,staple,True,
FD0918,nasi rames,recommendation_item_type:staple->menu,complete_menu,complete,True,
FD0920,nasi uduk,recommendation_item_type:staple->menu,complete_menu,complete,True,
FD0921,nasu likku masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0922,noga kacang tanah,food_category:lauk_nabati->snack_dessert; recommendation_item_type:plant_protein->snack; suitable_breakfast:False->True; suitable_lunch:True->False; suitable_dinner:True->False,sweet_snack,sweet_snack,True,
FD0923,nopia spesial,food_category:lainnya->snack_dessert; recommendation_item_type:local_food_or_menu->snack; suitable_breakfast:False->True; suitable_lunch:True->False; suitable_dinner:True->False,sweet_snack,sweet_snack,True,
FD0924,olah-olah,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0925,oncom,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0927,oncom goreng,food_category:gorengan->lauk_nabati; suitable_breakfast:False->True,traditional_protein,protein,True,
FD0928,oncom hitam goreng,food_category:gorengan->lauk_nabati; suitable_breakfast:False->True,traditional_protein,protein,True,
FD0929,oncom hitam goreng bertepung,recommendation_item_type:menu->ingredient; ingredient_only_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,invalid,invalid,False,ingredient_only|not_ready_to_eat
FD0930,oncom kacang hijau singkong,food_category:karbohidrat_pokok->lauk_nabati; recommendation_item_type:staple->plant_protein; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0931,oncom kacang tanah pepes,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0932,oncom kedele,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0933,oncom merah goreng,food_category:gorengan->lauk_nabati; suitable_breakfast:False->True,traditional_protein,protein,True,
FD0934,oncom merah goreng bertepung,recommendation_item_type:menu->ingredient; ingredient_only_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,invalid,invalid,False,ingredient_only|not_ready_to_eat
FD0935,oncom merah sayur tumis,suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD0936,oncom pepes,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0937,onde-onde,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0938,ongol-ongol,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0940,oramu ninahu ndawa olaho masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0941,otak,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0942,oyek,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0944,paku hinela wulelenggapaya,food_category:lainnya->lauk_hewani; recommendation_item_type:local_food_or_menu->protein_dish; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0947,paniki masak santan masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False; is_halal_candidate:False->True,unknown,invalid,False,unclear_food_context
FD0948,papais,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0949,papeda,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0950,parede baleh masakan,main_ingredient:other->sayuran; food_category:lainnya->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD0951,paria pare,main_ingredient:other->sayuran; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD0952,paria putih kukus,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0954,pastel,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0956,pe-cay,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0957,peda ikan banjar,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0958,pelecing kangkung,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD0959,pelepah manuk masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0960,pempek adaan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0961,pempek belida,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0962,pempek kapal selam,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0963,pempek kelesan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0964,pempek kulit,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0965,pempek tenggiri,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0966,pencok lele masakan,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0967,penyu serapah masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False; is_halal_candidate:False->True,unknown,invalid,False,unclear_food_context
FD0969,pepaya lodeh,recommendation_item_type:menu->fruit; suitable_breakfast:False->True; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0970,pepaya muda,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0971,pepaya segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0973,permen,suitable_lunch:True->False; suitable_dinner:True->False,sweet_snack,sweet_snack,True,
FD0974,pete segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD0975,peterseli,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD0976,petis ikan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0977,petis udang,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD0979,petis udang pasta,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0980,pinda masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0981,pindang ikan banjar,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0982,pindang ikan benggol,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0983,pindang ikan layang,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0984,pindang ikan selar kecil,suitable_breakfast:False->True,traditional_protein,protein,True,
FD0985,pindang kenari masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD0986,pisang ambon,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0987,pisang angleng pisang ampyang segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0989,pisang gapi segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0990,pisang goreng,recommendation_item_type:menu->fruit; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0991,pisang goroho segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0992,pisang hijau segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0993,pisang kayu segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0994,pisang kepok segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0995,pisang ketip segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0996,pisang kidang segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0997,pisang lampung,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0998,pisang mas,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD0999,pisang mas bali,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1000,pisang oli,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1001,pisang raja,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1002,pisang raja sere susu,main_ingredient:buah->susu; food_category:buah->minuman,dairy_pairing,dairy,True,
FD1003,pisang rotan segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1004,pisang siam goreng,recommendation_item_type:menu->fruit; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1005,pisang talas segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1008,pulut,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1009,punai daging goreng,main_ingredient:other->sapi; food_category:gorengan->lauk_hewani; suitable_breakfast:False->True,traditional_protein,protein,True,
FD1011,purundawa,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1014,putri selat,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1015,putu mayang,food_category:lainnya->snack_dessert; recommendation_item_type:local_food_or_menu->snack; suitable_breakfast:False->True; suitable_lunch:True->False; suitable_dinner:True->False,sweet_snack,sweet_snack,True,
FD1018,rambutan,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1019,rambutan aceh,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1020,rambutan binjai segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1021,rambutan sinyonya,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1022,rarawuan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1025,rawon masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1028,rebung,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1029,rebung laut mentah,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1030,rempeyek kacang tolo,food_category:gorengan->snack_dessert; recommendation_item_type:menu->snack; suitable_lunch:True->False; suitable_dinner:True->False,savory_snack,snack,True,
FD1031,rempeyek kacang uci,food_category:gorengan->snack_dessert; recommendation_item_type:menu->snack; suitable_lunch:True->False; suitable_dinner:True->False,savory_snack,snack,True,
FD1032,rendang sapi masakan,suitable_breakfast:False->True,complete_menu,complete,True,
FD1033,renggi goreng,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1035,risoles,suitable_breakfast:False->True,savory_staple,staple,True,
FD1039,roti warna sawo matang,main_ingredient:terigu->buah,bread_staple,staple,True,
FD1040,rujak cingur,is_recommendable_food:True->False; suitable_lunch:True->False,unknown,invalid,False,unclear_food_context
FD1041,rumput laut,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1043,rusip,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1044,rw anjing masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1045,saga biji tanpa kulit,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1053,sagu rendang,main_ingredient:other->sapi; recommendation_item_type:staple->menu,complete_menu,complete,True,
FD1056,salak bali segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1057,salak medan segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1058,salak pondoh segar,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1059,sale pisang siam,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1063,saos tomat,main_ingredient:other->sayuran; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1064,sapi abon,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1066,sapi daging asap,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1069,sapi daging kornet,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1072,sapi daging sosis worst,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1074,sapi didehdarah,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,not_normal_serving_food|protein_not_ready_as_dish
FD1076,sapi hati sosis liverworst,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1081,sapi paru goreng,suitable_breakfast:False->True,traditional_protein,protein,True,
FD1083,sarang burung,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1084,sardines dalam kaleng,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1086,sarimuka,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1087,sate bandeng,suitable_breakfast:False->True; suitable_dinner:False->True,traditional_protein,protein,True,
FD1088,sate kulit,food_category:lainnya->lauk_hewani; recommendation_item_type:menu->protein_dish; is_recommendable_food:True->False; suitable_lunch:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1089,sate penyu masakan,food_category:lainnya->lauk_hewani; suitable_breakfast:False->True; suitable_dinner:False->True; is_halal_candidate:False->True,traditional_protein,protein,True,
FD1090,sate pusut masakan,food_category:lainnya->lauk_hewani; suitable_breakfast:False->True; suitable_dinner:False->True,traditional_protein,protein,True,
FD1091,sate usus,recommendation_item_type:menu->protein_dish; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,protein_ingredient,invalid,False,protein_not_ready_as_dish
FD1092,sawi,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1093,sawi putih pecai segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1094,sawi taiwan segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1095,sawi tanah segar,raw_ingredient_flag:False->True; is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation|raw_item_requires_preparation
FD1096,sawo,main_ingredient:other->buah; food_category:lainnya->buah; recommendation_item_type:local_food_or_menu->fruit; suitable_breakfast:False->True; suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1100,sayur asem,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1101,sayur bunga pepaya,main_ingredient:buah->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1102,sayur garu,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1103,sayur kohu-kohu,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1104,sayur lebui,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1105,sayur lilin-terubuk,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1106,sayur ndusuk,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1107,sayur sop,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1108,sayur umbut kelapa,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1109,sayur umbut rotan,main_ingredient:other->sayuran; suitable_breakfast:False->True,cooked_or_ready_vegetable,vegetable,True,
FD1110,selada,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1111,selada air,recommendation_item_type:drink->vegetable; is_recommendable_food:True->False; suitable_breakfast:True->False; suitable_lunch:True->False; suitable_dinner:True->False,raw_vegetable,invalid,False,raw_vegetable_requires_preparation
FD1112,selada air rebus,recommendation_item_type:drink->menu,cooked_or_ready_vegetable,vegetable,True,
FD1113,seledri,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1114,semangka,suitable_lunch:True->False; suitable_dinner:True->False,fruit_side,fruit,True,
FD1115,semur jengkol,recommendation_item_type:vegetable->menu; suitable_breakfast:False->True,complete_menu,complete,True,
FD1116,sente,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1118,sepi masakan,is_recommendable_food:True->False; suitable_lunch:True->False; suitable_dinner:True->False,unknown,invalid,False,unclear_food_context
FD1119,serbuk coklat,suitable_lunch:True->False; suitable_dinner:True->False,sweet_snack,sweet_snack,True,
