food_id,food_name,food_name_clean,calories_100g,protein_100g,fat_100g,carbohydrate_100g,image_url,source,zero_calorie_flag,calorie_inconsistent_flag,calorie_macro_diff,cooking_category,main_ingredient,meal_time,contains_gluten,contains_dairy,contains_nuts,contains_peanut,contains_seafood,contains_egg,contains_soy,contains_celery,contains_mustard,contains_sesame,contains_sulfite,contains_other,contains_unknown,confidence,allergen_sources,label_sources,allergen_match_count,merge_status,food_category,food_category_source,base_ingredient,base_ingredient_tags,recipe_reference_match,recipe_reference_source,recipe_reference_title,recipe_ingredients_reference,suitable_breakfast,suitable_lunch,suitable_dinner,meal_time_tags,primary_meal_time,feature_rule_version,context_correction_notes,menu_reference_match,menu_reference_source,menu_reference_title,menu_reference_category,menu_reference_meal_time,ingredient_only_flag,raw_ingredient_flag,is_recommendable_food,recommendation_item_type,recommendation_confidence,recommendation_exclusion_reason,halal_status,is_halal_candidate,contains_non_halal_ingredient,non_halal_ingredient_tags,halal_review_reason,halal_confidence,halal_rule_version,menu_ready_rule_version,pairing_group,pairing_role,pairing_notes,pairing_suitability_notes,cleaning_action,cleaning_reason,meal_template_role,meal_combo_valid,image_url_status,image_url_source,image_url_rule_version
FD0526,soto jeroan masakan,soto jeroan masakan,92.0,11.8,4.3,1.4,https://awsimages.detik.net.id/community/media/visual/2022/03/15/resep-soto-jeroan-sapi_43.jpeg?w=1200,indonesian_food_nutrition_dataset,0,0,0.5,berkuah,sapi,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0527,soto kudus masakan,soto kudus masakan,38.0,2.6,2.3,1.8,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,berkuah,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0528,soto madura masakan,soto madura masakan,60.0,3.5,4.5,1.3,"https://cdn.yummy.co.id/content-images/images/20210311/FyZCyT9dfZQGp9zNZhL2iuoQn9pA7hpK-31363135343538363836d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp",indonesian_food_nutrition_dataset,0,0,0.3,berkuah,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0529,soto padang masakan,soto padang masakan,127.0,5.9,6.6,11.0,https://topwisata.info/wp-content/uploads/2020/11/resep2Bsoto2Bpadang2B252812529.jpg,indonesian_food_nutrition_dataset,0,0,0.0,berkuah,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0530,soto pekalongan masakan,soto pekalongan masakan,94.0,3.0,6.8,5.1,https://www.topwisata.info/wp-content/uploads/2021/12/Soto-Tauto-Pekalongan-1.jpg,indonesian_food_nutrition_dataset,0,0,0.4,berkuah,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0531,soto pemalang masakan,soto pemalang masakan,75.0,3.6,5.2,3.5,https://i0.wp.com/bogor-today.com/wp-content/uploads/2022/09/87456.jpg,indonesian_food_nutrition_dataset,0,0,-0.2,berkuah,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0532,soto sukaraja masakan,soto sukaraja masakan,80.0,3.2,3.5,9.0,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,berkuah,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0533,soto sulung masakan,soto sulung masakan,86.0,2.3,8.5,0.0,https://www.primarasa.co.id/images/images/Soto%20sulung%20artikel%281%29.jpg,indonesian_food_nutrition_dataset,0,0,0.3,berkuah,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0534,soto tanpa daging,soto tanpa daging,117.1,0.4,8.6,9.6,https://resepkoki.id/wp-content/uploads/2019/11/Soto-Ayam-Bening.jpg,indonesian_food_nutrition_dataset,0,0,-0.3,berkuah,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,berkuah,orang_a_cooking_category,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,complete_menu,complete,standalone_complete_menu,complete_menu_all_meals,keep,,complete,True,ok,original,google_image_refresh_v1
FD0535,spaghetti,spaghetti,139.0,7.4,2.1,22.6,https://images.immediate.co.uk/production/volatile/sites/30/2022/09/Spicy-tomato-spaghetti-caf3053.jpg,indonesian_food_nutrition_dataset,0,0,0.1,other,other,"lunch,dinner",True,False,False,False,False,False,False,False,False,False,False,False,False,high,openfoodfacts,openfoodfacts_explicit_allergen_tags,4,exact_name,karbohidrat_pokok,fallback,unknown,,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,staple,low,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0536,sukiyaki masakan,sukiyaki masakan,75.0,5.6,0.4,12.2,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,0.2,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0537,susu kambing,susu kambing,64.0,4.3,2.3,6.6,https://cdn.hellosehat.com/2019/04/0301a50d-shutterstock_1082562986-e1616553170498.jpg?w=828&q=75,indonesian_food_nutrition_dataset,0,0,-0.3,other,susu,breakfast,False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,minuman_susu,keyword,kambing,kambing,False,,,,True,False,False,breakfast,breakfast,name_based_label_fix_v4_pass2,animal_base_kambing,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,reklasifikasi_susu_sebagai_dairy,dairy,False,ok,original,google_image_refresh_v1
FD0538,susu kedelai,susu kedelai,41.0,3.5,2.5,5.0,https://www.astronauts.id/blog/wp-content/uploads/2022/11/Ini-Keunggulan-Susu-Kedelai-Dibanding-Susu-Sapi-yang-Tidak-Banyak-Orang-Tahu-1200x900.jpg,indonesian_food_nutrition_dataset,0,0,-15.5,other,susu,breakfast,False,True,False,False,False,False,True,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,2,exact_name,minuman_susu,keyword,kedelai,kedelai,False,,,,True,False,False,breakfast,breakfast,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,reklasifikasi_susu_sebagai_dairy,dairy,False,ok,original,google_image_refresh_v1
FD0539,susu kental manis,susu kental manis,336.0,8.2,10.0,55.0,https://asset.kompas.com/crops/C220cRbRPu0EoI8SMHWr0HeFGuU=/0x0:750x500/750x500/data/photo/2022/06/03/6299dc0edf868.jpg,indonesian_food_nutrition_dataset,0,0,-6.8,other,susu,breakfast,False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,minuman_susu,keyword,susu,susu,False,,,,True,False,False,breakfast,breakfast,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,reklasifikasi_susu_sebagai_dairy,dairy,False,ok,original,google_image_refresh_v1
FD0540,susu kental tak manis,susu kental tak manis,138.0,7.0,7.9,9.9,https://res.cloudinary.com/dk0z4ums3/image/upload/v1627294463/attached_image/menakar-jumlah-kalori-kental-manis.jpg,indonesian_food_nutrition_dataset,0,0,-0.7,other,susu,breakfast,False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,minuman_susu,keyword,susu,susu,False,,,,True,False,False,breakfast,breakfast,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,reklasifikasi_susu_sebagai_dairy,dairy,False,ok,original,google_image_refresh_v1
FD0541,susu kerbau,susu kerbau,160.0,6.3,12.0,7.1,https://img.okezone.com/content/2018/06/01/481/1905351/tak-kalah-dari-sapi-minum-susu-kerbau-bisa-turunkan-kolesterol-jahat-xdwHF7iYmc.jpeg,indonesian_food_nutrition_dataset,0,0,-1.6,other,susu,breakfast,False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,minuman_susu,keyword,susu,susu,False,,,,True,False,False,breakfast,breakfast,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,reklasifikasi_susu_sebagai_dairy,dairy,False,ok,original,google_image_refresh_v1
FD0542,susu sapi,susu sapi,61.0,3.2,3.5,4.3,https://awsimages.detik.net.id/community/media/visual/2022/01/16/ciri-ciri-susu-sapi-segar-sudah-basi-1.jpeg?w=1200,indonesian_food_nutrition_dataset,0,0,-0.5,other,susu,breakfast,False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,minuman_susu,keyword,sapi,sapi,False,,,,True,False,False,breakfast,breakfast,name_based_label_fix_v4_pass2,animal_base_sapi,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,reklasifikasi_susu_sebagai_dairy,dairy,False,ok,original,google_image_refresh_v1
FD0543,susu skim tak berlemak,susu skim tak berlemak,36.0,3.5,0.1,5.1,https://upload.wikimedia.org/wikipedia/commons/1/1a/Milk_Allergy.jpg,indonesian_food_nutrition_dataset,0,0,0.7,other,susu,breakfast,False,True,False,False,False,False,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,minuman_susu,keyword,susu,susu,False,,,,True,False,False,breakfast,breakfast,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,reklasifikasi_susu_sebagai_dairy,dairy,False,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0544,susupan,susupan,87.0,5.3,5.2,6.3,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2021/08/09/plant-leaf-flower-green-botany-f-20210809091749.jpg,indonesian_food_nutrition_dataset,0,0,-6.2,berkuah,susu,"breakfast,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,1,not_matched,minuman_susu,orang_a_cooking_category,susu,susu,False,,,,True,False,False,breakfast,breakfast,name_based_label_fix_v4_pass2,"meal_time_fix_v1: suitable_dinner set True (meal_time=breakfast,dinner)",False,,,,,False,False,True,drink,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,dairy_pairing,dairy,dairy_or_cheese_pairing,breakfast_or_light_meal_only,keep,reklasifikasi_susu_sebagai_dairy,dairy,False,ok,original,google_image_refresh_v1
FD0545,suweg kukus,suweg kukus,90.0,1.5,0.1,21.9,https://assets.kompasiana.com/items/album/2020/06/07/img-20200607-072648-5edcc27dd541df08575a4ac2.jpg,indonesian_food_nutrition_dataset,0,0,-4.5,rebus_kukus,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0546,tahu goreng,tahu goreng,115.0,9.7,8.5,2.5,https://img-global.cpcdn.com/recipes/33285f91f3b22e50/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,-10.3,gorengan,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,True,unknown,not_matched,not_matched,3,not_matched,lauk_nabati,orang_a_cooking_category,kedelai,kedelai,True,indonesian_food_recipes,tahu goreng,tahu persegi tepung terigu bawang putih ketumbar cabe rawit suka pedas garam,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
FD0547,talas bogor kukus,talas bogor kukus,120.0,1.5,0.3,28.2,https://img-global.cpcdn.com/recipes/efaf364743906d68/680x482cq70/urab-talas-bogor-kukus-foto-resep-utama.jpg,indonesian_food_nutrition_dataset,0,0,-1.5,rebus_kukus,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,umbi,umbi,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0548,tales kukus,tales kukus,120.0,1.5,0.3,28.2,https://img-global.cpcdn.com/recipes/4d7f0cb55d14e0f7/1200x630cq70/photo.jpg,indonesian_food_nutrition_dataset,0,0,-1.5,rebus_kukus,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0549,taoge goreng,taoge goreng,88.0,3.2,2.1,14.0,https://upload.wikimedia.org/wikipedia/commons/6/69/Food_Sundanese_Restaurant%2C_Jakarta.jpg,indonesian_food_nutrition_dataset,0,0,0.3,gorengan,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,orang_a_cooking_category,sayuran,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,vegetable,True,refreshed,google_or_manual_refresh,google_image_refresh_v1
FD0550,taoge kacang kedelai segar,taoge kacang kedelai segar,76.0,9.0,2.6,6.4,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/9/b10822c1-c409-49e0-af47-21f97ea066ce.jpg,indonesian_food_nutrition_dataset,0,0,-9.0,mentah_segar,kedelai,"lunch,dinner",False,False,True,False,False,False,True,False,False,False,False,False,True,unknown,not_matched,not_matched,2,not_matched,lauk_nabati,keyword,sayuran,kedelai,False,,,,False,False,False,,excluded,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,False,plant_protein,high,protein_not_ready_as_dish,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,protein_not_ready_as_dish,protein_not_ready_as_dish,keep,,protein,True,ok,original,google_image_refresh_v1
FD0551,taoge segar,taoge segar,34.0,3.7,1.2,4.3,https://res.cloudinary.com/dk0z4ums3/image/upload/v1630045137/attached_image/di-balik-manfaat-toge-kenali-bahaya-dan-cara-mengonsumsinya.jpg,indonesian_food_nutrition_dataset,0,0,-8.8,mentah_segar,sayuran,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,,False,,,,False,False,False,,excluded,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,False,vegetable,high,unclear_food_context,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,unclear_food_context,unclear_food_context,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0552,tapai ketan hitam,tapai ketan hitam,166.0,3.8,1.0,34.4,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/14105431/Adakah-Manfaat-Tape-Ketan-Hitam-bagi-Kesehatan-Ini-Faktanya.jpg,indonesian_food_nutrition_dataset,0,0,4.2,other,beras,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0553,tapai ketan putih,tapai ketan putih,172.0,3.0,0.5,37.5,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2022/05/16/275251457.jpg,indonesian_food_nutrition_dataset,0,0,5.5,other,beras,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,beras,beras,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,staple_keyword,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0554,tapai singkong,tapai singkong,169.0,1.4,0.3,40.2,https://res.cloudinary.com/dk0z4ums3/image/upload/v1674095060/attached_image/7-manfaat-tape-singkong-untuk-kesehatan-yang-perlu-diketahui.jpg,indonesian_food_nutrition_dataset,0,0,-0.1,other,singkong,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,karbohidrat_pokok,keyword,singkong,singkong,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,staple,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,savory_staple,staple,needs_traditional_protein_and_vegetable,main_meal_component,keep,,staple,True,ok,original,google_image_refresh_v1
FD0555,tauco cap das cake,tauco cap das cake,358.0,7.5,4.3,70.4,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/8/9/d62d5182-bae6-4679-a274-61c273ed1d2e.jpg,indonesian_food_nutrition_dataset,0,0,7.7,other,kedelai,"lunch,dinner",False,False,False,False,False,False,True,False,False,False,False,False,True,unknown,not_matched,not_matched,3,not_matched,snack_dessert,fallback,gandum,gandum,False,,,,True,False,False,breakfast,lunch,name_based_label_fix_v4_pass2,food_category_fix_v1: lainnya→snack_dessert,False,,,,,False,False,True,snack,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,sweet_snack,sweet_snack,sweet_snack_needs_dairy_pairing,breakfast_or_light_meal_only,keep,,snack,False,ok,original,google_image_refresh_v1
FD0556,tedong pallu basa masakan,tedong pallu basa masakan,83.0,10.4,3.4,2.8,https://asset.kompas.com/crops/umv3qaizqafuWSMx2OBnveCqTE4=/0x0:1000x667/750x500/data/photo/2021/03/06/6043b395197ed.jpg,indonesian_food_nutrition_dataset,0,0,-0.4,olahan,other,"lunch,dinner",False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,lainnya,fallback,unknown,,False,,,,False,False,False,,lunch,name_based_label_fix_v4_pass2,,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,side_dish,side,unclear_food_context,unclear_food_context,keep,diselamatkan_ada_konteks_masak,side,False,ok,original,google_image_refresh_v1
FD0557,teh hijau daun kering,teh hijau daun kering,300.0,28.3,4.8,53.6,https://nilaigizi.com/assets/images/produk/produk_1535874581.jpg,indonesian_food_nutrition_dataset,0,1,-70.8,olahan,sayuran,breakfast,False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0558,teh melati daun kering,teh melati daun kering,299.0,24.1,3.5,59.0,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/grid/original/63018_teh-melati.jpg,indonesian_food_nutrition_dataset,0,1,-64.9,olahan,sayuran,breakfast,False,False,False,False,False,False,False,False,False,False,False,False,True,unknown,not_matched,not_matched,0,not_matched,sayuran,keyword,sayuran,sayuran,False,,,,True,True,True,breakfast|lunch|dinner,breakfast,name_based_label_fix_v4_pass2,vegetable_keyword,False,,,,,False,False,True,menu,high,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,cooked_or_ready_vegetable,vegetable,traditional_vegetable_pairing,main_meal_component,keep,,vegetable,True,ok,original,google_image_refresh_v1
FD0559,telur ayam ceplok,telur ayam ceplok,383.0,15.1,32.9,8.3,https://asset.kompas.com/crops/iCoT-Kr0xhu1V1MGOEhihIfgbYk=/0x0:498x332/750x500/data/photo/2020/02/07/5e3d3ae57251e.jpg,indonesian_food_nutrition_dataset,0,0,-6.7,gorengan,telur,"lunch,dinner",False,False,False,False,False,True,False,False,False,False,False,False,False,low,indonesian_nutrition,keyword_from_food_name_or_ingredients,1,exact_name,lauk_hewani,keyword,telur,ayam,False,,,,True,True,True,breakfast|lunch|dinner,lunch,name_based_label_fix_v4_pass2,animal_base_ayam|animal_base_telur,False,,,,,False,False,True,menu,medium,,halal_candidate,True,False,,,medium,halal_context_rules_v1,name_based_menu_ready_v4_pass2,traditional_protein,protein,traditional_protein_for_rice_noodle,main_meal_component,keep,,protein,True,ok,original,google_image_refresh_v1
